HMDB_ID;CPD_NAME;KEGG_ID;MOL_WEIGHT;CHEM_FORM
HMDB0086919;CL(i-12:0/i-13:0/i-20:0/a-21:0)[rac];;1381.924;C75H146O17P2
HMDB0086920;CL(i-12:0/i-13:0/i-20:0/i-22:0);;1395.951;C76H148O17P2
HMDB0086921;CL(i-12:0/a-13:0/i-20:0/i-22:0)[rac];;1395.951;C76H148O17P2
HMDB0086922;CL(i-12:0/i-13:0/i-20:0/i-24:0);;1424.005;C78H152O17P2
HMDB0086923;CL(i-12:0/a-13:0/i-20:0/i-24:0)[rac];;1424.005;C78H152O17P2
HMDB0086924;CL(i-12:0/a-13:0/i-20:0/a-25:0)[rac];;1438.032;C79H154O17P2
HMDB0086925;CL(i-12:0/i-13:0/i-20:0/a-25:0)[rac];;1438.032;C79H154O17P2
HMDB0086926;CL(i-12:0/i-13:0/i-21:0/i-12:0);;1269.708;C67H130O17P2
HMDB0086927;CL(i-12:0/i-13:0/a-21:0/i-12:0)[rac];;1269.708;C67H130O17P2
HMDB0086928;CL(i-12:0/a-13:0/a-21:0/i-12:0)[rac];;1269.708;C67H130O17P2
HMDB0086929;CL(i-12:0/a-13:0/i-21:0/a-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086930;CL(i-12:0/i-13:0/i-21:0/i-13:0);;1283.735;C68H132O17P2
HMDB0086931;CL(i-12:0/i-13:0/a-21:0/i-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086932;CL(i-12:0/a-13:0/a-21:0/a-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086933;CL(i-12:0/i-13:0/a-21:0/a-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086934;CL(i-12:0/a-13:0/a-21:0/i-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086935;CL(i-12:0/a-13:0/i-21:0/i-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086936;CL(i-12:0/i-13:0/i-21:0/a-13:0)[rac];;1283.735;C68H132O17P2
HMDB0086937;CL(i-12:0/i-13:0/i-21:0/i-14:0);;1297.762;C69H134O17P2
HMDB0086938;CL(i-12:0/i-13:0/a-21:0/i-14:0)[rac];;1297.762;C69H134O17P2
HMDB0086939;CL(i-12:0/a-13:0/a-21:0/i-14:0)[rac];;1297.762;C69H134O17P2
HMDB0086940;CL(i-12:0/a-13:0/i-21:0/i-14:0)[rac];;1297.762;C69H134O17P2
HMDB0086941;CL(i-12:0/a-13:0/i-21:0/a-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086942;CL(i-12:0/i-13:0/i-21:0/i-15:0);;1311.789;C70H136O17P2
HMDB0086943;CL(i-12:0/i-13:0/a-21:0/i-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086944;CL(i-12:0/a-13:0/a-21:0/a-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086945;CL(i-12:0/i-13:0/a-21:0/a-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086946;CL(i-12:0/a-13:0/a-21:0/i-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086947;CL(i-12:0/a-13:0/i-21:0/i-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086948;CL(i-12:0/i-13:0/i-21:0/a-15:0)[rac];;1311.789;C70H136O17P2
HMDB0086949;CL(i-12:0/i-13:0/i-21:0/i-16:0);;1325.816;C71H138O17P2
HMDB0086950;CL(i-12:0/i-13:0/a-21:0/i-16:0)[rac];;1325.816;C71H138O17P2
HMDB0086951;CL(i-12:0/a-13:0/a-21:0/i-16:0)[rac];;1325.816;C71H138O17P2
HMDB0086952;CL(i-12:0/a-13:0/i-21:0/i-16:0)[rac];;1325.816;C71H138O17P2
HMDB0086953;CL(i-12:0/a-13:0/i-21:0/a-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086954;CL(i-12:0/i-13:0/i-21:0/i-17:0);;1339.843;C72H140O17P2
HMDB0086955;CL(i-12:0/i-13:0/a-21:0/i-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086956;CL(i-12:0/a-13:0/a-21:0/a-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086957;CL(i-12:0/i-13:0/a-21:0/a-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086958;CL(i-12:0/a-13:0/a-21:0/i-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086959;CL(i-12:0/a-13:0/i-21:0/i-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086960;CL(i-12:0/i-13:0/i-21:0/a-17:0)[rac];;1339.843;C72H140O17P2
HMDB0086961;CL(i-12:0/i-13:0/i-21:0/18:2(9Z,11Z));;1349.838;C73H138O17P2
HMDB0086962;CL(i-12:0/a-13:0/i-21:0/18:2(9Z,11Z))[rac];;1349.838;C73H138O17P2
HMDB0086963;CL(i-12:0/i-13:0/i-21:0/i-18:0);;1353.87;C73H142O17P2
HMDB0086964;CL(i-12:0/i-13:0/a-21:0/i-18:0)[rac];;1353.87;C73H142O17P2
HMDB0086965;CL(i-12:0/i-13:0/a-21:0/18:2(9Z,11Z))[rac];;1349.838;C73H138O17P2
HMDB0086966;CL(i-12:0/a-13:0/a-21:0/18:2(9Z,11Z))[rac];;1349.838;C73H138O17P2
HMDB0086967;CL(i-12:0/a-13:0/a-21:0/i-18:0)[rac];;1353.87;C73H142O17P2
HMDB0086968;CL(i-12:0/a-13:0/i-21:0/i-18:0)[rac];;1353.87;C73H142O17P2
HMDB0086969;CL(i-12:0/i-13:0/i-21:0/i-19:0);;1367.897;C74H144O17P2
HMDB0086970;CL(i-12:0/i-13:0/a-21:0/i-19:0)[rac];;1367.897;C74H144O17P2
HMDB0086971;CL(i-12:0/a-13:0/a-21:0/i-19:0)[rac];;1367.897;C74H144O17P2
HMDB0086972;CL(i-12:0/a-13:0/i-21:0/i-19:0)[rac];;1367.897;C74H144O17P2
HMDB0086973;CL(i-12:0/i-13:0/i-21:0/i-20:0);;1381.924;C75H146O17P2
HMDB0086974;CL(i-12:0/i-13:0/a-21:0/i-20:0)[rac];;1381.924;C75H146O17P2
HMDB0086975;CL(i-12:0/a-13:0/a-21:0/i-20:0)[rac];;1381.924;C75H146O17P2
HMDB0086976;CL(i-12:0/a-13:0/i-21:0/i-20:0)[rac];;1381.924;C75H146O17P2
HMDB0086977;CL(i-12:0/a-13:0/i-21:0/a-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086978;CL(i-12:0/i-13:0/i-21:0/i-21:0);;1395.951;C76H148O17P2
HMDB0086979;CL(i-12:0/i-13:0/a-21:0/i-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086980;CL(i-12:0/a-13:0/a-21:0/a-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086981;CL(i-12:0/i-13:0/a-21:0/a-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086982;CL(i-12:0/a-13:0/a-21:0/i-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086983;CL(i-12:0/a-13:0/i-21:0/i-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086984;CL(i-12:0/i-13:0/i-21:0/a-21:0)[rac];;1395.951;C76H148O17P2
HMDB0086985;CL(i-12:0/i-13:0/i-21:0/i-22:0);;1409.978;C77H150O17P2
HMDB0086986;CL(i-12:0/i-13:0/a-21:0/i-22:0)[rac];;1409.978;C77H150O17P2
HMDB0086987;CL(i-12:0/a-13:0/a-21:0/i-22:0)[rac];;1409.978;C77H150O17P2
HMDB0086988;CL(i-12:0/a-13:0/i-21:0/i-22:0)[rac];;1409.978;C77H150O17P2
HMDB0086989;CL(i-12:0/i-13:0/i-21:0/i-24:0);;1438.032;C79H154O17P2
HMDB0086990;CL(i-12:0/i-13:0/a-21:0/i-24:0)[rac];;1438.032;C79H154O17P2
HMDB0086991;CL(i-12:0/a-13:0/a-21:0/i-24:0)[rac];;1438.032;C79H154O17P2
HMDB0086992;CL(i-12:0/a-13:0/i-21:0/i-24:0)[rac];;1438.032;C79H154O17P2
HMDB0086993;CL(i-12:0/a-13:0/i-21:0/a-25:0)[rac];;1452.059;C80H156O17P2
HMDB0086994;CL(i-12:0/a-13:0/a-21:0/a-25:0)[rac];;1452.059;C80H156O17P2
HMDB0086995;CL(i-12:0/i-13:0/a-21:0/a-25:0)[rac];;1452.059;C80H156O17P2
HMDB0086996;CL(i-12:0/i-13:0/i-21:0/a-25:0)[rac];;1452.059;C80H156O17P2
HMDB0086997;CL(i-12:0/i-13:0/i-22:0/i-12:0);;1283.735;C68H132O17P2
HMDB0086998;CL(i-12:0/a-13:0/i-22:0/i-12:0)[rac];;1283.735;C68H132O17P2
HMDB0086999;CL(i-12:0/a-13:0/i-22:0/a-13:0)[rac];;1297.762;C69H134O17P2
HMDB0087000;CL(i-12:0/i-13:0/i-22:0/i-13:0);;1297.762;C69H134O17P2
HMDB0087001;CL(i-12:0/a-13:0/i-22:0/i-13:0)[rac];;1297.762;C69H134O17P2
HMDB0087002;CL(i-12:0/i-13:0/i-22:0/a-13:0)[rac];;1297.762;C69H134O17P2
HMDB0087003;CL(i-12:0/i-13:0/i-22:0/i-14:0);;1311.789;C70H136O17P2
HMDB0087004;CL(i-12:0/a-13:0/i-22:0/i-14:0)[rac];;1311.789;C70H136O17P2
HMDB0087005;CL(i-12:0/a-13:0/i-22:0/a-15:0)[rac];;1325.816;C71H138O17P2
HMDB0087006;CL(i-12:0/i-13:0/i-22:0/i-15:0);;1325.816;C71H138O17P2
HMDB0087007;CL(i-12:0/a-13:0/i-22:0/i-15:0)[rac];;1325.816;C71H138O17P2
HMDB0087008;CL(i-12:0/i-13:0/i-22:0/a-15:0)[rac];;1325.816;C71H138O17P2
HMDB0087009;CL(i-12:0/i-13:0/i-22:0/i-16:0);;1339.843;C72H140O17P2
HMDB0087010;CL(i-12:0/a-13:0/i-22:0/i-16:0)[rac];;1339.843;C72H140O17P2
HMDB0087011;CL(i-12:0/a-13:0/i-22:0/a-17:0)[rac];;1353.87;C73H142O17P2
HMDB0087012;CL(i-12:0/i-13:0/i-22:0/i-17:0);;1353.87;C73H142O17P2
HMDB0087013;CL(i-12:0/a-13:0/i-22:0/i-17:0)[rac];;1353.87;C73H142O17P2
HMDB0087014;CL(i-12:0/i-13:0/i-22:0/a-17:0)[rac];;1353.87;C73H142O17P2
HMDB0087015;CL(i-12:0/i-13:0/i-22:0/18:2(9Z,11Z));;1363.865;C74H140O17P2
HMDB0087016;CL(i-12:0/a-13:0/i-22:0/18:2(9Z,11Z))[rac];;1363.865;C74H140O17P2
HMDB0087017;CL(i-12:0/i-13:0/i-22:0/i-18:0);;1367.897;C74H144O17P2
HMDB0087018;CL(i-12:0/a-13:0/i-22:0/i-18:0)[rac];;1367.897;C74H144O17P2
HMDB0087019;CL(i-12:0/i-13:0/i-22:0/i-19:0);;1381.924;C75H146O17P2
HMDB0087020;CL(i-12:0/a-13:0/i-22:0/i-19:0)[rac];;1381.924;C75H146O17P2
HMDB0087021;CL(i-12:0/i-13:0/i-22:0/i-20:0);;1395.951;C76H148O17P2
HMDB0087022;CL(i-12:0/a-13:0/i-22:0/i-20:0)[rac];;1395.951;C76H148O17P2
HMDB0087023;CL(i-12:0/a-13:0/i-22:0/a-21:0)[rac];;1409.978;C77H150O17P2
HMDB0087024;CL(i-12:0/i-13:0/i-22:0/i-21:0);;1409.978;C77H150O17P2
HMDB0087025;CL(i-12:0/a-13:0/i-22:0/i-21:0)[rac];;1409.978;C77H150O17P2
HMDB0087026;CL(i-12:0/i-13:0/i-22:0/a-21:0)[rac];;1409.978;C77H150O17P2
HMDB0087027;CL(i-12:0/i-13:0/i-22:0/i-22:0);;1424.005;C78H152O17P2
HMDB0087028;CL(i-12:0/a-13:0/i-22:0/i-22:0)[rac];;1424.005;C78H152O17P2
HMDB0087029;CL(i-12:0/i-13:0/i-22:0/i-24:0);;1452.059;C80H156O17P2
HMDB0087030;CL(i-12:0/a-13:0/i-22:0/i-24:0)[rac];;1452.059;C80H156O17P2
HMDB0087031;CL(i-12:0/a-13:0/i-22:0/a-25:0)[rac];;1466.086;C81H158O17P2
HMDB0087032;CL(i-12:0/i-13:0/i-22:0/a-25:0)[rac];;1466.086;C81H158O17P2
HMDB0087033;CL(i-12:0/i-13:0/i-24:0/i-12:0);;1311.789;C70H136O17P2
HMDB0087034;CL(i-12:0/a-13:0/i-24:0/i-12:0)[rac];;1311.789;C70H136O17P2
HMDB0087035;CL(i-12:0/a-13:0/i-24:0/a-13:0)[rac];;1325.816;C71H138O17P2
HMDB0087036;CL(i-12:0/i-13:0/i-24:0/i-13:0);;1325.816;C71H138O17P2
HMDB0087037;CL(i-12:0/a-13:0/i-24:0/i-13:0)[rac];;1325.816;C71H138O17P2
HMDB0087038;CL(i-12:0/i-13:0/i-24:0/a-13:0)[rac];;1325.816;C71H138O17P2
HMDB0087039;CL(i-12:0/i-13:0/i-24:0/i-14:0);;1339.843;C72H140O17P2
HMDB0087040;CL(i-12:0/a-13:0/i-24:0/i-14:0)[rac];;1339.843;C72H140O17P2
HMDB0087041;CL(i-12:0/a-13:0/i-24:0/a-15:0)[rac];;1353.87;C73H142O17P2
HMDB0087042;CL(i-12:0/i-13:0/i-24:0/i-15:0);;1353.87;C73H142O17P2
HMDB0087043;CL(i-12:0/a-13:0/i-24:0/i-15:0)[rac];;1353.87;C73H142O17P2
HMDB0087044;CL(i-12:0/i-13:0/i-24:0/a-15:0)[rac];;1353.87;C73H142O17P2
HMDB0087045;CL(i-12:0/i-13:0/i-24:0/i-16:0);;1367.897;C74H144O17P2
HMDB0087046;CL(i-12:0/a-13:0/i-24:0/i-16:0)[rac];;1367.897;C74H144O17P2
HMDB0087047;CL(i-12:0/a-13:0/i-24:0/a-17:0)[rac];;1381.924;C75H146O17P2
HMDB0087048;CL(i-12:0/i-13:0/i-24:0/i-17:0);;1381.924;C75H146O17P2
HMDB0087049;CL(i-12:0/a-13:0/i-24:0/i-17:0)[rac];;1381.924;C75H146O17P2
HMDB0087050;CL(i-12:0/i-13:0/i-24:0/a-17:0)[rac];;1381.924;C75H146O17P2
HMDB0087051;CL(i-12:0/i-13:0/i-24:0/18:2(9Z,11Z));;1391.919;C76H144O17P2
HMDB0087052;CL(i-12:0/a-13:0/i-24:0/18:2(9Z,11Z))[rac];;1391.919;C76H144O17P2
HMDB0087053;CL(i-12:0/i-13:0/i-24:0/i-18:0);;1395.951;C76H148O17P2
HMDB0087054;CL(i-12:0/a-13:0/i-24:0/i-18:0)[rac];;1395.951;C76H148O17P2
HMDB0087055;CL(i-12:0/i-13:0/i-24:0/i-19:0);;1409.978;C77H150O17P2
HMDB0087056;CL(i-12:0/a-13:0/i-24:0/i-19:0)[rac];;1409.978;C77H150O17P2
HMDB0087057;CL(i-12:0/i-13:0/i-24:0/i-20:0);;1424.005;C78H152O17P2
HMDB0087058;CL(i-12:0/a-13:0/i-24:0/i-20:0)[rac];;1424.005;C78H152O17P2
HMDB0087059;CL(i-12:0/a-13:0/i-24:0/a-21:0)[rac];;1438.032;C79H154O17P2
HMDB0087060;CL(i-12:0/i-13:0/i-24:0/i-21:0);;1438.032;C79H154O17P2
HMDB0087061;CL(i-12:0/a-13:0/i-24:0/i-21:0)[rac];;1438.032;C79H154O17P2
HMDB0087062;CL(i-12:0/i-13:0/i-24:0/a-21:0)[rac];;1438.032;C79H154O17P2
HMDB0087063;CL(i-12:0/i-13:0/i-24:0/i-22:0);;1452.059;C80H156O17P2
HMDB0087064;CL(i-12:0/a-13:0/i-24:0/i-22:0)[rac];;1452.059;C80H156O17P2
HMDB0087065;CL(i-12:0/i-13:0/i-24:0/i-24:0);;1480.113;C82H160O17P2
HMDB0087066;CL(i-12:0/a-13:0/i-24:0/i-24:0)[rac];;1480.113;C82H160O17P2
HMDB0087067;CL(i-12:0/a-13:0/i-24:0/a-25:0)[rac];;1494.14;C83H162O17P2
HMDB0087068;CL(i-12:0/i-13:0/i-24:0/a-25:0)[rac];;1494.14;C83H162O17P2
HMDB0087069;CL(i-12:0/i-13:0/a-25:0/i-12:0)[rac];;1325.816;C71H138O17P2
HMDB0087070;CL(i-12:0/a-13:0/a-25:0/i-12:0)[rac];;1325.816;C71H138O17P2
HMDB0087071;CL(i-12:0/i-13:0/a-25:0/i-13:0)[rac];;1339.843;C72H140O17P2
HMDB0087072;CL(i-12:0/a-13:0/a-25:0/a-13:0)[rac];;1339.843;C72H140O17P2
HMDB0087073;CL(i-12:0/i-13:0/a-25:0/a-13:0)[rac];;1339.843;C72H140O17P2
HMDB0087074;CL(i-12:0/a-13:0/a-25:0/i-13:0)[rac];;1339.843;C72H140O17P2
HMDB0087075;CL(i-12:0/i-13:0/a-25:0/i-14:0)[rac];;1353.87;C73H142O17P2
HMDB0087076;CL(i-12:0/a-13:0/a-25:0/i-14:0)[rac];;1353.87;C73H142O17P2
HMDB0087077;CL(i-12:0/i-13:0/a-25:0/i-15:0)[rac];;1367.897;C74H144O17P2
HMDB0087078;CL(i-12:0/a-13:0/a-25:0/a-15:0)[rac];;1367.897;C74H144O17P2
HMDB0087079;CL(i-12:0/i-13:0/a-25:0/a-15:0)[rac];;1367.897;C74H144O17P2
HMDB0087080;CL(i-12:0/a-13:0/a-25:0/i-15:0)[rac];;1367.897;C74H144O17P2
HMDB0087081;CL(i-12:0/i-13:0/a-25:0/i-16:0)[rac];;1381.924;C75H146O17P2
HMDB0087082;CL(i-12:0/a-13:0/a-25:0/i-16:0)[rac];;1381.924;C75H146O17P2
HMDB0087083;CL(i-12:0/i-13:0/a-25:0/i-17:0)[rac];;1395.951;C76H148O17P2
HMDB0087084;CL(i-12:0/a-13:0/a-25:0/a-17:0)[rac];;1395.951;C76H148O17P2
HMDB0087085;CL(i-12:0/i-13:0/a-25:0/a-17:0)[rac];;1395.951;C76H148O17P2
HMDB0087086;CL(i-12:0/a-13:0/a-25:0/i-17:0)[rac];;1395.951;C76H148O17P2
HMDB0087087;CL(i-12:0/i-13:0/a-25:0/i-18:0)[rac];;1409.978;C77H150O17P2
HMDB0087088;CL(i-12:0/i-13:0/a-25:0/18:2(9Z,11Z))[rac];;1405.946;C77H146O17P2
HMDB0087089;CL(i-12:0/a-13:0/a-25:0/18:2(9Z,11Z))[rac];;1405.946;C77H146O17P2
HMDB0087090;CL(i-12:0/a-13:0/a-25:0/i-18:0)[rac];;1409.978;C77H150O17P2
HMDB0087091;CL(i-12:0/i-13:0/a-25:0/i-19:0)[rac];;1424.005;C78H152O17P2
HMDB0087092;CL(i-12:0/a-13:0/a-25:0/i-19:0)[rac];;1424.005;C78H152O17P2
HMDB0087093;CL(i-12:0/i-13:0/a-25:0/i-20:0)[rac];;1438.032;C79H154O17P2
HMDB0087094;CL(i-12:0/a-13:0/a-25:0/i-20:0)[rac];;1438.032;C79H154O17P2
HMDB0087095;CL(i-12:0/i-13:0/a-25:0/i-21:0)[rac];;1452.059;C80H156O17P2
HMDB0087096;CL(i-12:0/a-13:0/a-25:0/a-21:0)[rac];;1452.059;C80H156O17P2
HMDB0087097;CL(i-12:0/i-13:0/a-25:0/a-21:0)[rac];;1452.059;C80H156O17P2
HMDB0087098;CL(i-12:0/a-13:0/a-25:0/i-21:0)[rac];;1452.059;C80H156O17P2
HMDB0087099;CL(i-12:0/i-13:0/a-25:0/i-22:0)[rac];;1466.086;C81H158O17P2
HMDB0087100;CL(i-12:0/a-13:0/a-25:0/i-22:0)[rac];;1466.086;C81H158O17P2
HMDB0087101;CL(i-12:0/i-13:0/a-25:0/i-24:0)[rac];;1494.14;C83H162O17P2
HMDB0087102;CL(i-12:0/a-13:0/a-25:0/i-24:0)[rac];;1494.14;C83H162O17P2
HMDB0087103;CL(i-12:0/a-13:0/a-25:0/a-25:0)[rac];;1508.167;C84H164O17P2
HMDB0087104;CL(i-12:0/i-13:0/a-25:0/a-25:0)[rac];;1508.167;C84H164O17P2
HMDB0087105;CL(i-12:0/i-14:0/i-12:0/i-12:0);;1157.492;C59H114O17P2
HMDB0087106;CL(i-12:0/i-14:0/i-12:0/i-13:0);;1171.519;C60H116O17P2
HMDB0087107;CL(i-12:0/i-14:0/i-12:0/a-13:0)[rac];;1171.519;C60H116O17P2
HMDB0087108;CL(i-12:0/i-14:0/i-12:0/i-14:0);;1185.546;C61H118O17P2
HMDB0087109;CL(i-12:0/i-14:0/i-12:0/i-15:0);;1199.573;C62H120O17P2
HMDB0087110;CL(i-12:0/i-14:0/i-12:0/a-15:0)[rac];;1199.573;C62H120O17P2
HMDB0087111;CL(i-12:0/i-14:0/i-12:0/i-16:0);;1213.6;C63H122O17P2
HMDB0087112;CL(i-12:0/i-14:0/i-12:0/i-17:0);;1227.627;C64H124O17P2
HMDB0087113;CL(i-12:0/i-14:0/i-12:0/a-17:0)[rac];;1227.627;C64H124O17P2
HMDB0087114;CL(i-12:0/i-14:0/i-12:0/18:2(9Z,11Z));;1237.622;C65H122O17P2
HMDB0087115;CL(i-12:0/i-14:0/i-12:0/i-18:0);;1241.654;C65H126O17P2
HMDB0087116;CL(i-12:0/i-14:0/i-12:0/i-19:0);;1255.681;C66H128O17P2
HMDB0087117;CL(i-12:0/i-14:0/i-12:0/i-20:0);;1269.708;C67H130O17P2
HMDB0087118;CL(i-12:0/i-14:0/i-12:0/i-21:0);;1283.735;C68H132O17P2
HMDB0087119;CL(i-12:0/i-14:0/i-12:0/a-21:0)[rac];;1283.735;C68H132O17P2
HMDB0087120;CL(i-12:0/i-14:0/i-12:0/i-22:0);;1297.762;C69H134O17P2
HMDB0087121;CL(i-12:0/i-14:0/i-12:0/i-24:0);;1325.816;C71H138O17P2
HMDB0087122;CL(i-12:0/i-14:0/i-12:0/a-25:0)[rac];;1339.843;C72H140O17P2
HMDB0087123;CL(i-12:0/i-14:0/i-13:0/i-12:0);;1171.519;C60H116O17P2
HMDB0087124;CL(i-12:0/i-14:0/a-13:0/i-12:0)[rac];;1171.519;C60H116O17P2
HMDB0087125;CL(i-12:0/i-14:0/i-13:0/i-13:0);;1185.546;C61H118O17P2
HMDB0087126;CL(i-12:0/i-14:0/a-13:0/i-13:0)[rac];;1185.546;C61H118O17P2
HMDB0087127;CL(i-12:0/i-14:0/a-13:0/a-13:0)[rac];;1185.546;C61H118O17P2
HMDB0087128;CL(i-12:0/i-14:0/i-13:0/a-13:0)[rac];;1185.546;C61H118O17P2
HMDB0087129;CL(i-12:0/i-14:0/i-13:0/i-14:0);;1199.573;C62H120O17P2
HMDB0087130;CL(i-12:0/i-14:0/a-13:0/i-14:0)[rac];;1199.573;C62H120O17P2
HMDB0087131;CL(i-12:0/i-14:0/i-13:0/i-15:0);;1213.6;C63H122O17P2
HMDB0087132;CL(i-12:0/i-14:0/a-13:0/i-15:0)[rac];;1213.6;C63H122O17P2
HMDB0087133;CL(i-12:0/i-14:0/a-13:0/a-15:0)[rac];;1213.6;C63H122O17P2
HMDB0087134;CL(i-12:0/i-14:0/i-13:0/a-15:0)[rac];;1213.6;C63H122O17P2
HMDB0087135;CL(i-12:0/i-14:0/i-13:0/i-16:0);;1227.627;C64H124O17P2
HMDB0087136;CL(i-12:0/i-14:0/a-13:0/i-16:0)[rac];;1227.627;C64H124O17P2
HMDB0087137;CL(i-12:0/i-14:0/i-13:0/i-17:0);;1241.654;C65H126O17P2
HMDB0087138;CL(i-12:0/i-14:0/a-13:0/i-17:0)[rac];;1241.654;C65H126O17P2
HMDB0087139;CL(i-12:0/i-14:0/a-13:0/a-17:0)[rac];;1241.654;C65H126O17P2
